movieId,title,release_date,video_release_date,imdb_url,imdb_title_id,original_title,year,date_published,genres,duration,country,language,director,screen writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,productionId_x,volume,remaining_volume
1100,What Happened Was...,1-Jan-94,,http://us.imdb.com/M/title-exact?What%20Happened%20Was...%20(1994),tt0111689,What Happened Was...,1994,9/9/94,"Comedy, Drama, Romance",91,USA,English,Tom Noonan,"Tom Noonan, Tom Noonan",Genre Pictures,"Karen Sillas, Tom Noonan","This darkly humorous film explores the personal psychic landscape of two lonely New Yorkers. Jackie and Michael are coworkers at a large law firm, who decide to meet at Jackie's for dinner ...",7.2,1107,"$120,000 ",,,,44,16,319,1,1
1102,Two Much,1-Jan-96,,http://us.imdb.com/M/title-exact?Two%20Much%20(1996),tt0118001,Two Much,1995,12/1/95,"Comedy, Romance",118,"Spain, USA",English,Fernando Trueba,"Donald E. Westlake, Fernando Trueba",Fernando Trueba Producciones Cinematográficas,"Antonio Banderas, Melanie Griffith, Daryl Hannah, Danny Aiello, Joan Cusack, Eli Wallach, Gabino Diego, Austin Pendleton, Allan Rich, Vincent Schiavelli, Phil Leeds, Sid Raymond, Louis Seeger Crume, Jeff Moldovan, Joe Hess",A young gallerist is in love with two sisters at the same time. In order to solve the problem he decides to invent his own twin-brother.,5.4,5082,"$24,000,000 ","$1,141,556 ","$1,141,556 ",,16,21,320,1,1
1104,C'est arrivé près de chez vous,1-Jan-92,,http://us.imdb.com/M/title-exact?C%27est%20arriv%E9%20pr%E8s%20de%20chez%20vous%20%281992%29,tt0103905,C'est arrivé près de chez vous,1992,11/4/92,"Comedy, Crime, Drama",95,Belgium,French,"Rémy Belvaux, André Bonzel","Rémy Belvaux, Rémy Belvaux",Les Artistes Anonymes,"Benoît Poelvoorde, Jacqueline Poelvoorde-Pappaert, Nelly Pappaert, Hector Pappaert, Jenny Drye, Malou Madou, Willy Vandenbroeck, Rachel Deman, André Laime, Édith Le Merdy, Sylviane Godé, Zoltan Tobolik, Valérie Parent, Alexandra Fandango, Olivier Cotica",A film crew follows a ruthless thief and heartless killer as he goes about his daily routine. But complications set in when the film crew lose their objectivity and begin lending a hand.,7.5,34048,BEF 1000000,"$205,569 ","$205,569 ",,216,97,321,1,1
1105,Firestorm,9-Jan-98,,http://us.imdb.com/M/title-exact?imdb-title-120670,tt0113067,Firestorm,1997,6/1/97,"Action, Sci-Fi, Thriller",90,USA,English,John Shepphird,"Jimmy Lifton, Nick Spagnoli",Somerset Film Productions,"John Savage, Bentley Mitchum, Sherrie Rose, Joseph Culp, Paul Ben-Victor, Karen Sheperd, Gary Wolf, Paul Williams, Roxana Zal, Robert Carradine, Rudolf Weber, Brandon Scott Peterson, John Ammirati, Robert Craighead","In the year 2024, a fierce battle rages on between a ruthless villain and an android resistance group. Prsents a strong case for waging a war over rights of possession.",3.3,172,,,,,2,1,322,1,1
1110,Tank Girl,1-Jan-95,,http://us.imdb.com/M/title-exact?Tank%20Girl%20(1995),tt0114614,Tank Girl,1995,3/31/95,"Action, Comedy, Sci-Fi",104,"USA, UK",English,Rachel Talalay,"Alan Martin, Jamie Hewlett",Trilogy Entertainment Group,"Lori Petty, Ice-T, Naomi Watts, Don Harvey, Jeff Kober, Reg E. Cathey, Scott Coffey, Malcolm McDowell, Stacy Linn Ramsower, Ann Cusack, Brian Wimmer, Iggy Pop, Dawn Robinson, Billy L. Sullivan, James Hong","A girl is among the few survivors of a dystopian Earth. Riding a war tank, she fights against the tyranny of a mega-corporation that dominates the remaining potable water supply of the planet.",5.3,28710,"$25,000,000 ","$4,064,495 ","$4,064,495 ",46,188,72,323,1,1
1111,Double Happiness,1-Mar-96,,http://us.imdb.com/M/title-exact?Double%20Happiness%20(1994),tt0109655,Double Happiness,1994,7/28/95,"Drama, Romance",87,Canada,"English, Cantonese",Mina Shum,Mina Shum,British Columbia Film Commission,"Sandra Oh, Stephen Chang, Alannah Ong, Donald Fong, Frances Isles, Callum Keith Rennie, Claudette Carracedo, Johnny Mah, Greg Chan, Estelle Coppens, Lesley Ewen, Nathan Fong, Dennis Foon, Kevin Kelly, Gene Kiniski",Story of a young Chinese-Canadian woman caught between traditional and modern societies.,7,1023,,"$759,393 ","$759,393 ",,23,20,324,1,1
1115,Twelfth Night,25-Oct-96,,http://us.imdb.com/M/title-exact?Twelfth%20Night:%20Or%20What%20You%20Will%20(1996),tt5622262,Twelfth Night,2013,2013,Comedy,176,UK,English,Tim Carroll,William Shakespeare,Shakespeare's Globe,"Samuel Barnett, Liam Brennan, Paul Chahidi, John Paul Connolly, Johnny Flynn, Stephen Fry, James Garnon, Peter Hamilton Dyer, Colin Hurley, Roger Lloyd Pack, Mark Rylance, Joseph Timms","Shipwrecked twins are lost among love-sick aristocrats, unruly servants, mischievous pleasure seekers, clowns, and a puritan. With music as the bittersweet ""food of love,"" all converge and conspire in this comic journey.",8.8,199,,,,,3,,325,1,1
1117,Surviving Picasso,20-Sep-96,,http://us.imdb.com/M/title-exact?Surviving%20Picasso%20(1996),tt0117791,Surviving Picasso,1996,1/10/97,"Biography, Drama, Romance",125,USA,English,James Ivory,"Arianna Huffington, Ruth Prawer Jhabvala",Merchant Ivory Productions,"Anthony Hopkins, Natascha McElhone, Julianne Moore, Joss Ackland, Dennis Boutsikaris, Peter Eyre, Peter Gerety, Susannah Harker, Jane Lapotaire, Joseph Maher, Bob Peck, Diane Venora, Dominic West, Joan Plowright, Laura Aikman","The passionate Merchant Ivory drama tells the story of Françoise Gilot (Natascha McElhone), the only lover of Pablo Picasso (Sir Anthony Hopkins) who was strong enough to withstand his ferocious cruelty, and move on with her life.",6.4,6587,"$16,000,000 ","$2,021,348 ","$2,021,348 ",55,25,25,326,1,1
1118,Up in Smoke,1-Jan-78,,http://us.imdb.com/M/title-exact?Up%20in%20Smoke%20(1978),tt0051143,Up in Smoke,1957,12/22/57,Comedy,61,USA,English,William Beaudine,"Bert Lawrence, Jack Townley",Allied Artists Pictures,"Huntz Hall, Stanley Clements, David Gorcey, Eddie LeRoy, Dick Elliott, Judy Bamber, Byron Foulger, Ralph Sanford, Ric Roman, Joe Devlin, Fritz Feld, Benny Rubin, James Flavin, Earle Hodgins, John Mitchum","In order to be able to get the names of winning horses at the track, Sach agrees to sell his soul to the devil.",6.2,127,,,,,10,3,327,1,1
1120,I'm Not Rappaport,13-Nov-96,,http://us.imdb.com/M/title-exact?I'm%20Not%20Rappaport%20(1996),tt0116601,I'm Not Rappaport,1996,12/24/96,Comedy,135,USA,English,Herb Gardner,"Herb Gardner, Herb Gardner",GreeneStreet Films,"Walter Matthau, Ossie Davis, Amy Irving, Craig T. Nelson, Boyd Gaines, Martha Plimpton, Guillermo Díaz, Elina Löwensohn, Ron Rifkin, Marin Hinkle, Nancy Giles, Ranjit Chowdhry, Irwin Corey, Mina Bern, Salem Ludwig","Old Nat Moyer is a talker, a philosopher, and a troublemaker with a fanciful imagination. His companion is Midge Carter, who is half-blind, but still the super of an apartment house. When ...",6.6,1477,,"$26,011 ","$26,011 ",,19,14,328,1,1
1131,Safe,1-Jan-95,,http://us.imdb.com/M/title-exact?Safe%20(1995),tt0114323,Safe,1995,6/30/95,Drama,119,"UK, USA","English, Spanish",Todd Haynes,Todd Haynes,American Playhouse Theatrical Films,"Julianne Moore, Xander Berkeley, Dean Norris, Julie Burgess, Ronnie Farer, Jodie Markell, Susan Norman, Martha Velez, Chauncey Leopardi, Saachiko, Tim Gardner, Wendy Haynes, Allan Wasserman, Jean St. James, Steven Gilborn",An affluent and unexceptional homemaker in the suburbs develops multiple chemical sensitivity.,7.2,11559,"$1,000,000 ","$512,245 ","$512,245 ",76,128,61,329,1,1
1149,Walkabout,20-Dec-71,,http://us.imdb.com/M/title-exact?Walkabout%20(1971),tt0067959,Walkabout,1971,10/6/72,"Adventure, Drama",100,"UK, Australia","English, Aboriginal, Czech, French",Nicolas Roeg,"Edward Bond, Donald G. Payne",Max L. Raab Productions,"Jenny Agutter, Luc Roeg, David Gulpilil, John Meillon, Robert McDarra, Peter Carver, John Illingsworth, Hilary Bamberger, Barry Donnelly, Noeline Brown, Carlo Manchini","Two city-bred siblings are stranded in the Australian Outback, where they learn to survive with the aid of an Aboriginal boy on his ""walkabout"": a ritual separation from his tribe.",7.6,21240,AUD 1000000,,,85,151,88,330,1,1
1150,Last Dance,3-May-96,,http://us.imdb.com/M/title-exact?Last%20Dance%20(1996),tt0102269,Last Dance,1992,8/16/92,Thriller,83,USA,English,Tony Markes,Emerson Bixby,Rocky Point Productions,"Cynthia Basinet, Elaine Hendrix, Kurt T. Williams, Kelly Poole, Carol Cummings, Allison Rhea, Erica Ringström, Marci Brickhouse, Adam Rifkin, Rod Sweitzer, Gregory Alosio, Jason Logan, Heidi Lands, Jean St. James, Richard Ardi",Someone is killing off contestants of a skimpy dance off.,4.9,207,,,,,1,3,331,1,1
1151,Original Gangstas,10-May-96,,http://us.imdb.com/M/title-exact?Original%20Gangstas%20(1996),tt0117260,Original Gangstas,1996,5/10/96,"Action, Crime, Drama",99,USA,English,"Larry Cohen, Fred Williamson",Aubrey K. Rattan,Po' Boy Productions,"Fred Williamson, Jim Brown, Pam Grier, Paul Winfield, Isabel Sanford, Oscar Brown Jr., Richard Roundtree, Ron O'Neal, Christopher B. Duncan, Eddie Bo Smith Jr., Dru Down, Shyheim Franklin, Robert Forster, Charles Napier, Wings Hauser","A crew of former gang members take back their Gary, Indiana hood from the Uzi-toting gangbangers who have taken over. Featuring blaxploitation stars Pam Grier, Richard Roundtree, Ron O'Neal and more.",5.7,1403,"$4,800,000 ","$3,718,087 ","$3,718,087 ",,24,22,332,1,1
1152,In Love and War,24-Jan-97,,http://us.imdb.com/M/title-exact?In%20Love%20and%20War%20(1996),tt0051770,In Love and War,1958,3/20/59,"Drama, War",111,USA,English,Philip Dunne,"Edward Anhalt, Anton Myrer",Jerry Wald Productions,"Robert Wagner, Dana Wynter, Jeffrey Hunter, Hope Lange, Bradford Dillman, Sheree North, France Nuyen, Mort Sahl, Steven Gant, Harvey Stephens, Paul Comi, Joe Di Reda, Buck Class","In 1944, the family lives of three San Francisco Marines are affected by their personal experiences on the front lines in the Pacific and vice-versa.",6.2,336,"$1,590,000 ",,,,8,7,333,1,1
1159,Stalker,1-Jan-79,,http://us.imdb.com/M/title-exact?Stalker%20(1979),tt0079944,Stalker,1979,4/17/80,"Drama, Sci-Fi",162,Soviet Union,Russian,Andrei Tarkovsky,"Arkadiy Strugatskiy, Boris Strugatskiy",Mosfilm,"Alisa Freyndlikh, Aleksandr Kaydanovskiy, Anatoliy Solonitsyn, Nikolay Grinko, Natalya Abramova, Faime Jurno, E. Kostin, Raymo Rendi",A guide leads two men through an area known as the Zone to find a room that grants wishes.,8.2,102104,RUR 6000000,"$292,049 ","$303,806 ",,384,152,334,1,1
1160,Love! Valour! Compassion!,16-May-97,,http://us.imdb.com/Title?Love%21+Valour%21+Compassion%21+(1997),tt0119578,Love! Valour! Compassion!,1997,5/16/97,"Comedy, Drama, Romance",108,USA,English,Joe Mantello,"Terrence McNally, Terrence McNally",Krost/Chapin Productions,"Jason Alexander, Stephen Spinella, Stephen Bogardus, Randy Becker, John Benjamin Hickey, Justin Kirk, John Glover","Gregory invites seven friends to spend the summer at his large, secluded 19th-century home in upstate New York. The seven are: Bobby, Gregory's ""significant other,"" who is blind but who ...",7,3187,,"$2,977,807 ","$2,977,807 ",59,52,14,335,1,1
1162,Phat Beach,2-Aug-96,,http://us.imdb.com/M/title-exact?Phat%20Beach%20(1996),tt0117332,Phat Beach,1996,8/2/96,Comedy,89,USA,English,Doug Ellin,"Cleveland O'Neal III, Brian E. O'Neal",Connection III Entertainment,"Jermaine 'Huggy' Hopkins, Claudia Kaleem, Candice Merideth, Alma Collins, Eric Fleeks, Brian Hooks, Lawrence LeJohn, Panthere, Kate Ann Haney, Nicole Amaral, Tanya Reid, Bud O'Neal, Coolio, Tamara Nicole Bennett, Glenise Brathwaite",A hefty homeboy borrows his dad's Mercedes and goes to the beach with his friends for wild sun & fun.,4,794,,"$1,383,553 ","$1,383,553 ",,12,7,336,1,1
1166,Love & Human Remains,1-Jan-93,,http://us.imdb.com/M/title-exact?Love%20&%20Human%20Remains%20(1993),tt0107447,Love & Human Remains,1993,10/14/94,"Drama, Comedy",100,Canada,English,Denys Arcand,"Brad Fraser, Brad Fraser",Atlantis Films,"Thomas Gibson, Ruth Marshall, Cameron Bancroft, Mia Kirshner, Joanne Vannicola, Matthew Ferguson, Rick Roberts, Aidan Devine, Robert Higden, Sylvain Morin, Ben Watt, Karen Young, Serge Houde, Alex Wylding, Polly Shannon","Set in a dreary urban landscape of Edmonton, LOVE AND HUMAN REMAINS is a dark comedy about a group of twentysomethings looking for love and meaning in the '90s. The film focuses on ...",6.7,2377,,"$542,985 ","$542,985 ",,17,18,337,1,1
1169,Fresh,1-Jan-94,,http://us.imdb.com/M/title-exact?Fresh%20(1994),tt0109842,Fresh,1994,6/15/94,"Crime, Drama, Thriller",114,"USA, France","English, Spanish",Boaz Yakin,Boaz Yakin,Lumière Pictures,"Sean Nelson, Giancarlo Esposito, Samuel L. Jackson, N'Bushe Wright, Ron Brice, Jean-Claude La Marre, José Zúñiga, Luis Lantigua, Yul Vazquez, Cheryl Freeman, Anthony Thomas, Curtis McClarin, Charles Malik Whitfield, Víctor González, Guillermo Díaz","Death and violence anger a twelve-year-old drug courier, who sets his employers against each other.",7.6,11391,"$3,500,000 ","$8,094,616 ","$8,094,616 ",81,94,34,338,1,1
1170,Spanking the Monkey,1-Jan-94,,http://us.imdb.com/M/title-exact?Spanking%20the%20Monkey%20(1994),tt0111252,Spanking the Monkey,1994,7/15/94,"Comedy, Drama",100,USA,English,David O. Russell,David O. Russell,Buckeye Films,"Jeremy Davies, Elizabeth Newett, Benjamin Hendrickson, Alberta Watson, Carla Gallo, Liberty Jean, Archer Martin, Matthew Puckett, Zak Orth, Josh Philip Weinstein, Judah Domke, Nancy Fields, Judette Jones, Carmine Paolini, Neil Connie Wallace","About to stay a summer internship, promising younng medical student, Raymond Aibelli's mother, Susan, breaks her leg. Housebound and immobile, his father, Tom makes Raymond stay home, and ...",6.2,5737,"$200,000 ","$1,359,736 ","$1,359,736 ",66,69,34,339,1,1
1173,Bliss,6-Jun-97,,http://us.imdb.com/M/title-exact?Bliss%20(1997),tt0088821,Bliss,1985,9/19/85,"Comedy, Drama",112,Australia,English,Ray Lawrence,"Ray Lawrence, Peter Carey",Window III Productions,"Barry Otto, Lynette Curran, Helen Jones, Miles Buchanan, Gia Carides, Tim Robertson, Jeff Truman, Bryan Marshall, Jon Ewing, Kerry Walker, Paul Chubb, Sarah De Teliga, Saskia Post, George Whaley, Robert Menzies","After a near-death experience, a man wonders if he actually did die and is now in Hell.",6.8,1190,AUD 3400000,,,,23,13,340,1,1
1174,Caught,27-Sep-96,,http://us.imdb.com/M/title-exact?Caught%20(1996),tt0040221,Caught,1949,4/1/49,"Drama, Film-Noir, Romance",88,USA,English,Max Ophüls,"Arthur Laurents, Libbie Block",Enterprise Productions,"James Mason, Barbara Bel Geddes, Robert Ryan, Frank Ferguson, Curt Bois, Ruth Brady, Natalie Schafer, Art Smith",An L.A. department store ambitious young model gets her wish of marrying a millionaire but she eventually discovers that rich life isn't always a happy one.,7,2962,"$1,574,422 ",,,,53,39,341,1,1
1175,Hugo Pool,1-Jan-97,,http://us.imdb.com/M/title-exact?Hugo+Pool+(1997),tt0119327,Hugo Pool,1997,12/12/97,"Comedy, Romance",92,USA,English,Robert Downey Sr.,"Robert Downey Sr., Laura Ernst",BMG Independents,"Alyssa Milano, Mark Boone Junior, Malcolm McDowell, Brendan Dawson, Sean Penn, Robert Downey Jr., Cathy Moriarty, Patrick Dempsey, Sean Glenn, Bert Remsen, Kevin Dornan, Michael Mazzola, Richard Lewis, Chuck Barris, Jim Shield",Hugo Pool is a quirky tale of a Los Angeles pool cleaner who falls in love with a young man dying of Lou Gerhig's Disease.,5.1,1827,,"$13,330 ","$13,330 ",,33,14,342,1,1
1264,Nothing to Lose,16-Aug-96,,http://us.imdb.com/M/title-exact?Nothing%20to%20Lose%20(1994),tt0114008,Nothing to Lose,1995,11/13/98,Drama,108,USA,English,Eric Bross,"Eric Bross, Tom Cudworth",BMG Independents,"Adrien Brody, Michael Gallagher, Sybil Darrow, Tony Gillan, James E. Moriarty, Lisa Roberts Gillan, Frank Vincent, Gayle Scott, Greg Zittel, Jerry Moore, David Deblinger, Anna Manfredi, Paul Coughlan, Frank Page, James Vincent Romano","Ray and his good friends grew up in their working class neighbourhood. Ray is a salesman but dreams of something more: he wants his own business, and wants to marry his childhood sweetheart...",5.8,339,"$200,000 ","$15,843 ","$15,843 ",,14,9,342,1,1
1427,Drunks,1-Nov-96,,http://us.imdb.com/M/title-exact?Drunks%20(1995),tt0112907,Drunks,1995,3/14/97,Drama,90,USA,English,Peter Cohn,"Gary Lennon, Gary Lennon",BMG Independents,"Richard Lewis, Liza Harris, Liam Ahern, George Martin, Sam Rockwell, Amanda Plummer, Kevin Corrigan, Fanni Green, Parker Posey, Dianne Wiest, Billy Dove, Julie Halston, Faye Dunaway, LisaGay Hamilton, Calista Flockhart","At the beginning of a nightly Alcoholics Anonymous meeting, Jim seems particularly troubled. His sponsor encourages him to talk that night, the first time in seven months, so he does - and ...",6.4,914,,"$38,268 ","$38,268 ",,22,14,342,1,1
1177,Dunston Checks In,1-Jan-96,,http://us.imdb.com/M/title-exact?Dunston%20Checks%20In%20(1996),tt0116151,Dunston Checks In,1996,3/29/96,"Comedy, Adventure, Family",88,USA,"English, French",Ken Kwapis,"John Hopkins, John Hopkins",Joe Wizan/Todd Black,"Jason Alexander, Faye Dunaway, Eric Lloyd, Rupert Everett, Graham Sack, Paul Reubens, Glenn Shadix, Nathan Davis, Jennifer Bassey, Judith Scott, Bruce Beatty, Danny Comden, Steven Gilborn, Lois De Banzie, Natalie Core",A young boy befriends a larcenous orangutan in a luxury hotel.,5.3,11288,,"$9,871,065 ","$9,871,065 ",54,40,22,343,1,1
1179,Man of the House,1-Jan-95,,http://us.imdb.com/M/title-exact?Man%20of%20the%20House%20(1995),tt0113755,Man of the House,1995,3/3/95,"Comedy, Family",96,USA,English,James Orr,"David E. Peckinpah, Richard Jefferies",All Girl Productions,"Chevy Chase, Farrah Fawcett, Jonathan Taylor Thomas, George Wendt, David Shiner, Art LaFleur, Richard Portnow, Richard Foronjy, Peter Appel, Chief Leonard George, George Greif, Ron Canada, Christopher Miranda, Zachary Browne, Spencer Vrooman","A young boy refuses to accept his mother's new boyfriend, a lawyer, despite the man's attempts to win his respect, while disgruntled relatives of a criminal he prosecuted seek revenge.",5.2,8171,,"$40,070,995 ","$40,070,995 ",,26,15,344,1,1
1190,That Old Feeling,4-Apr-97,,http://us.imdb.com/M/title-exact?That%20Old%20Feeling%20(1997),tt0120318,That Old Feeling,1997,4/4/97,"Comedy, Romance",105,USA,English,Carl Reiner,Leslie Dixon,All Girl Productions,"Bette Midler, Dennis Farina, Paula Marshall, Gail O'Grady, David Rasche, James Denton, Danny Nucci, Blu Mankuma, Jayne Eastwood, Michael J. Reynolds, Joan Luchak, Mike Wilmot, Lula Franklin, George Hevenor, Arlene Meadows",A bride's divorced parents find their old feelings for each other during the wedding reception and over the course of the next few days upsetting the newlywed's honeymoon.,6.2,3370,"$35,000,000 ","$16,574,176 ","$16,574,176 ",,35,20,344,1,1
1180,I Love Trouble,1-Jan-94,,http://us.imdb.com/M/title-exact?I%20Love%20Trouble%20(1994),tt0040457,I Love Trouble,1948,1/15/48,"Crime, Film-Noir, Mystery",93,USA,English,S. Sylvan Simon,"Roy Huggins, Roy Huggins",Cornell Pictures,"Franchot Tone, Janet Blair, Janis Carter, Adele Jergens, Glenda Farrell, Steven Geray, Tom Powers, Lynn Merrick, John Ireland, Donald Curtis, Eduardo Ciannelli, Robert Barrat, Raymond Burr",A wealthy man hires a detective to investigate his wife's past. The detective (Franchot Tone) discovers that the wife had been a dancer and left her home town with an actor. The latter is ...,6.9,317,,,,,12,5,345,1,1
1194,Once Were Warriors,1-Jan-94,,http://us.imdb.com/M/title-exact?Once%20Were%20Warriors%20(1994),tt0110729,Once Were Warriors,1994,12/8/94,"Crime, Drama",102,New Zealand,"English, Maori, Spanish",Lee Tamahori,"Riwia Brown, Alan Duff",Communicado Productions,"Rena Owen, Temuera Morrison, Mamaengaroa Kerr-Bell, Julian Arahanga, Taungaroa Emile, Rachael Morris Jr., Joseph Kairau, Cliff Curtis, Pete Smith, George Henare, Mere Boynton, Shannon Williams, Calvin Tuteao, Ray Bishop, Ian Mune",A family descended from Maori warriors is bedeviled by a violent father and the societal problems of being treated as outcasts.,7.9,29855,,"$1,608,570 ","$1,608,570 ",,287,60,346,1,1
1200,Kim,1-Jan-50,,http://us.imdb.com/M/title-exact?Kim%20(1950),tt0042644,Kim,1950,1/26/51,"Adventure, Drama, Family",113,USA,"English, Russian",Victor Saville,"Rudyard Kipling, Leon Gordon",Loew's,"Errol Flynn, Dean Stockwell, Paul Lukas, Robert Douglas, Thomas Gomez, Cecil Kellaway, Arnold Moss, Reginald Owen, Laurette Luez, Richard Hale, Roman Toporow, Ivan Triesault","During the British Raj, the orphan of a British soldier poses as a Hindu and is torn between his loyalty to a Buddhist mystic and aiding the English secret service.",6.6,1633,"$2,049,000 ",,,,35,9,347,1,1
1204,To Be or Not to Be,1-Jan-42,,http://us.imdb.com/M/title-exact?To%20Be%20or%20Not%20to%20Be%20(1942),tt0035446,To Be or Not to Be,1942,3/6/42,"Comedy, War",99,USA,"English, German",Ernst Lubitsch,"Melchior Lengyel, Edwin Justus Mayer",Romaine Film Corporation,"Carole Lombard, Jack Benny, Robert Stack, Felix Bressart, Lionel Atwill, Stanley Ridges, Sig Ruman, Tom Dugan, Charles Halton, George Lynn, Henry Victor, Maude Eburne, Halliwell Hobbes, Miles Mander","During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",8.3,23964,,"$3,270,000 ","$4,578,000 ",86,124,72,348,1,1
1211,Blue Sky,1-Jan-94,,http://us.imdb.com/M/title-exact?Blue%20Sky%20(1994),tt0109306,Blue Sky,1994,9/16/94,"Drama, Romance",101,USA,"English, French",Tony Richardson,"Rama Laurie Stagner, Arlene Sarner",Orion Pictures,"Jessica Lange, Tommy Lee Jones, Powers Boothe, Carrie Snodgress, Amy Locane, Chris O'Donnell, Mitchell Ryan, Dale Dye, Timothy Scott, Annie Ross, Anna Klemp, Anthony Rene Jones, Jay H. Seidl, David Bradford, Matt Battaglia","Jessica Lange stars in a period drama about a family moving to a military base, and she quickly becomes part of a cover-up involving nuclear bomb tests.",6.4,6412,"$16,000,000 ","$3,359,465 ","$3,359,465 ",,36,33,349,1,1
1280,Gang Related,1-Jan-97,,http://us.imdb.com/M/title-exact?Gang+Related+(1997),tt0118900,Gang Related,1997,10/8/97,"Action, Crime, Drama",111,USA,English,Jim Kouf,Jim Kouf,Orion Pictures,"Jim Belushi, Tupac Shakur, Lela Rochon, Dennis Quaid, James Earl Jones, David Paymer, Wendy Crewson, Gary Cole, Terrence 'T.C.' Carson, Brad Greenquist, James Handy, Kool Moe Dee, Victor Love, Robert LaSardo, Perry Anzilotti","After murdering an undercover DEA agent, two corrupt cops scramble to cover up what they've done.",6.5,7452,,"$5,906,773 ","$5,906,773 ",,32,18,349,1,1
1664,8 Heads in a Duffel Bag,18-Apr-97,,http://us.imdb.com/Title?8+Heads+in+a+Duffel+Bag+(1997),tt0118541,8 Heads in a Duffel Bag,1997,11/28/97,"Adventure, Comedy, Crime",95,"USA, UK","English, Spanish",Tom Schulman,Tom Schulman,Orion Pictures,"Joe Pesci, Andy Comeau, Kristy Swanson, George Hamilton, Dyan Cannon, David Spade, Todd Louiso, Anthony Mangano, Joe Basile, Ernestine Mercer, Frank Roman, Howard George, Tom Platz, Endre Hules, Calvin Levels","A mob bagman finds that his luggage, containing the proof of his gang's latest hit, has been switched.",5.4,9142,"$3,000,000 ","$3,602,884 ","$3,602,884 ",15,52,32,349,1,1
1216,Kissed,18-Apr-97,,http://us.imdb.com/M/title-exact?Kissed%20%281996%29,tt0116783,Kissed,1996,4/11/97,"Drama, Romance",78,Canada,English,Lynne Stopkewich,"Angus Fraser, Lynne Stopkewich",Boneyard Film Company Inc.,"Molly Parker, Peter Outerbridge, Jay Brazeau, Natasha Morley, Jessie Winter Mudie, James Timmons, Joe Maffei, Robert Thurston, Annabel Kershaw, Tim Dixon, Amber Warnat, Bill Finck, Janet Craig, Edward Davey, Hamish Wilson","Over the years, a child's romantic ideals about death blossom into necrophilia, the study of embalming and the most profound relationship of her life.",6.4,3401,,"$329,211 ","$329,211 ",,58,42,350,1,1
1223,King of the Hill,1-Jan-93,,http://us.imdb.com/M/title-exact?King%20of%20the%20Hill%20(1993),tt0107322,King of the Hill,1993,8/20/93,"Drama, History",103,USA,English,Steven Soderbergh,"A.E. Hotchner, Steven Soderbergh",Wildwood Enterprises,"Jesse Bradford, Jeroen Krabbé, Lisa Eichhorn, Karen Allen, Spalding Gray, Elizabeth McGovern, Cameron Boyd, Adrien Brody, Joe Chrest, John McConnell, Amber Benson, Kristin Griffith, Chris Samples, Peggy Freisen, Katherine Heigl",A young boy struggles on his own in a run-down motel after his parents and younger brother are separated from him in 1930s Depression-era Midwest.,7.5,7007,"$8,000,000 ","$1,214,231 ","$1,214,231 ",86,48,50,351,1,1
1231,Marked for Death,1-Jan-90,,http://us.imdb.com/M/title-exact?Marked%20for%20Death%20(1990),tt0100114,Marked for Death,1990,10/5/90,"Action, Adventure, Crime",93,USA,English,Dwight H. Little,"Michael Grais, Mark Victor",Victor & Grais,"Steven Seagal, Basil Wallace, Keith David, Tom Wright, Joanna Pacula, Elizabeth Gracen, Bette Ford, Danielle Harris, Al Israel, Arlen Dean Snyder, Victor Romero Evans, Michael Ralph, Jeffrey Anderson-Gunter, Tony DiBenedetto, Kevin Dunn",A retired DEA agent is out to hunt down and take out a Jamaican drug posse that has targeted he and his family for murder.,6,18448,"$12,000,000 ","$46,044,396 ","$57,968,936 ",49,105,47,352,1,1
1234,Chairman of the Board,1-Jan-98,,http://us.imdb.com/Title?Chairman+of+the+Board+(1998),tt0118836,Chairman of the Board,1998,9/18/98,Comedy,95,USA,English,Alex Zamm,"Alfredo Septién, Turi Meyer",101st Street Films,"Scott 'Carrot Top' Thompson, Courtney Thorne-Smith, Larry Miller, Raquel Welch, Mystro Clark, Jack Plotnick, Jack Warden, Estelle Harris, Bill Erwin, M. Emmet Walsh, Jack McGee, Glenn Shadix, Fred Stoller, Taylor Negron, Patrick J. Clifton",A surfer becomes the head of a major company.,2.3,5632,,"$181,233 ","$181,233 ",,66,13,353,1,1
1236,"Other Voices, Other Rooms",1-Jan-97,,http://us.imdb.com/M/title-exact?imdb-title-119845,tt0119845,"Other Voices, Other Rooms",1995,12/5/97,Drama,94,"USA, UK",English,David Rocksavage,"Truman Capote, Sara Flanigan",Golden Eye Films,"Lothaire Bluteau, Anna Levine, David Speck, April Turner, Frank Hoyt Taylor, Leonard Watkins, Aubrey Dollar, Liz Byler, Moses Gibson, Terri Dollar, Jayne Morgan, Brian Moeller, Lonnie Hamilton, Yamilet Hidalgo, Wayne Caparas","Other Voices, Other Rooms",6.4,163,,,,,6,7,354,1,1
